date,side,signal_ts,failure_ts,reassert_ts,entry_ts,entry,stop,exit_ts,exit,reason,risk,net_points,netR,dollars
2019-09-16,1,2019-09-16 09:50:00,2019-09-16 10:15:00,2019-09-16 11:05:00,2019-09-16 11:10:00,10487.5,10463.0,2019-09-16 11:35:00,10476.5,thesis_flip,24.5,-11.75,-0.47959183673469385,-235.0
2019-09-26,-1,2019-09-26 10:15:00,2019-09-26 10:30:00,2019-09-26 10:55:00,2019-09-26 11:00:00,10373.5,10398.75,2019-09-26 11:40:00,10362.25,thesis_flip,25.25,10.5,0.4158415841584158,210.0
2019-09-30,1,2019-09-30 10:10:00,2019-09-30 11:00:00,2019-09-30 11:25:00,2019-09-30 11:30:00,10356.75,10326.75,2019-09-30 13:25:00,10373.75,thesis_flip,30.0,16.25,0.5416666666666666,325.0
2019-10-04,1,2019-10-04 09:55:00,2019-10-04 10:10:00,2019-10-04 10:50:00,2019-10-04 10:55:00,10313.75,10290.5,2019-10-04 12:15:00,10335.75,thesis_flip,23.25,21.25,0.9139784946236559,425.0
2019-10-07,1,2019-10-07 10:25:00,2019-10-07 10:45:00,2019-10-07 10:55:00,2019-10-07 11:00:00,10372.75,10351.75,2019-10-07 11:25:00,10372.75,thesis_flip,21.0,-0.75,-0.03571428571428571,-15.0
2019-10-08,-1,2019-10-08 09:50:00,2019-10-08 11:00:00,2019-10-08 11:25:00,2019-10-08 11:30:00,10249.5,10276.5,2019-10-08 12:25:00,10267.75,thesis_flip,27.0,-19.0,-0.7037037037037037,-380.0
2019-10-14,1,2019-10-14 10:05:00,2019-10-14 10:50:00,2019-10-14 10:55:00,2019-10-14 11:00:00,10477.5,10450.75,2019-10-14 11:30:00,10463.5,thesis_flip,26.75,-14.75,-0.5514018691588785,-295.0
2019-10-15,1,2019-10-15 10:00:00,2019-10-15 10:45:00,2019-10-15 10:55:00,2019-10-15 11:00:00,10555.25,10502.25,2019-10-15 11:15:00,10542.75,thesis_flip,53.0,-13.25,-0.25,-265.0
2019-10-17,-1,2019-10-17 10:25:00,2019-10-17 10:55:00,2019-10-17 11:30:00,2019-10-17 11:35:00,10540.5,10568.75,2019-10-17 12:25:00,10539.5,thesis_flip,28.25,0.25,0.008849557522123894,5.0
2019-10-18,-1,2019-10-18 10:00:00,2019-10-18 10:15:00,2019-10-18 10:30:00,2019-10-18 10:35:00,10515.5,10547.25,2019-10-18 12:45:00,10457.75,thesis_flip,31.75,57.0,1.795275590551181,1140.0
2019-10-22,-1,2019-10-22 09:45:00,2019-10-22 10:25:00,2019-10-22 10:55:00,2019-10-22 11:00:00,10559.25,10579.25,2019-10-22 12:15:00,10538.0,thesis_flip,20.0,20.5,1.025,410.0
2019-10-25,1,2019-10-25 09:45:00,2019-10-25 10:30:00,2019-10-25 10:45:00,2019-10-25 10:50:00,10605.0,10559.25,2019-10-25 12:00:00,10633.5,thesis_flip,45.75,27.75,0.6065573770491803,555.0
2019-10-29,-1,2019-10-29 10:00:00,2019-10-29 11:00:00,2019-10-29 11:10:00,2019-10-29 11:15:00,10677.5,10705.5,2019-10-29 11:55:00,10678.0,thesis_flip,28.0,-1.25,-0.044642857142857144,-25.0
2019-11-01,1,2019-11-01 09:50:00,2019-11-01 10:15:00,2019-11-01 10:50:00,2019-11-01 10:55:00,10752.75,10730.0,2019-11-01 11:25:00,10746.0,thesis_flip,22.75,-7.5,-0.32967032967032966,-150.0
2019-11-04,-1,2019-11-04 10:00:00,2019-11-04 10:15:00,2019-11-04 10:35:00,2019-11-04 10:40:00,10813.25,10825.25,2019-11-04 11:05:00,10816.75,thesis_flip,12.0,-4.25,-0.3541666666666667,-85.0
2019-11-11,1,2019-11-11 09:45:00,2019-11-11 10:00:00,2019-11-11 10:25:00,2019-11-11 10:30:00,10838.0,10821.0,2019-11-11 11:00:00,10835.0,thesis_flip,17.0,-3.75,-0.22058823529411764,-75.0
2019-11-12,1,2019-11-12 09:55:00,2019-11-12 10:10:00,2019-11-12 10:20:00,2019-11-12 10:25:00,10886.5,10869.75,2019-11-12 11:05:00,10886.5,thesis_flip,16.75,-0.75,-0.04477611940298507,-15.0
2019-11-19,-1,2019-11-19 09:50:00,2019-11-19 10:35:00,2019-11-19 10:45:00,2019-11-19 10:50:00,10928.0,10950.5,2019-11-19 11:10:00,10927.25,thesis_flip,22.5,0.0,0.0,0.0
2019-11-20,1,2019-11-20 09:55:00,2019-11-20 10:40:00,2019-11-20 10:50:00,2019-11-20 10:55:00,10948.0,10923.75,2019-11-20 11:10:00,10938.25,thesis_flip,24.25,-10.5,-0.4329896907216495,-210.0
2019-11-21,-1,2019-11-21 10:15:00,2019-11-21 10:35:00,2019-11-21 10:50:00,2019-11-21 10:55:00,10859.75,10869.75,2019-11-21 10:55:00,10869.75,stop,10.0,-10.75,-1.075,-215.0
2019-11-22,-1,2019-11-22 10:05:00,2019-11-22 10:40:00,2019-11-22 11:00:00,2019-11-22 11:05:00,10843.0,10881.75,2019-11-22 11:25:00,10855.0,thesis_flip,38.75,-12.75,-0.32903225806451614,-255.0
2019-11-26,1,2019-11-26 10:20:00,2019-11-26 10:45:00,2019-11-26 11:10:00,2019-11-26 11:15:00,10997.0,10980.75,2019-11-26 11:35:00,10990.25,thesis_flip,16.25,-7.5,-0.46153846153846156,-150.0
2019-11-27,1,2019-11-27 09:50:00,2019-11-27 10:05:00,2019-11-27 10:25:00,2019-11-27 10:30:00,11025.25,11011.75,2019-11-27 12:30:00,11038.25,thesis_flip,13.5,12.25,0.9074074074074074,245.0
2019-12-03,-1,2019-12-03 09:45:00,2019-12-03 10:05:00,2019-12-03 10:45:00,2019-12-03 10:50:00,10793.0,10822.5,2019-12-03 12:10:00,10808.75,thesis_flip,29.5,-16.5,-0.559322033898305,-330.0
2019-12-06,1,2019-12-06 09:45:00,2019-12-06 10:00:00,2019-12-06 10:45:00,2019-12-06 10:50:00,10993.0,10977.5,2019-12-06 11:55:00,10993.25,thesis_flip,15.5,-0.5,-0.03225806451612903,-10.0
2019-12-10,1,2019-12-10 10:05:00,2019-12-10 10:45:00,2019-12-10 10:55:00,2019-12-10 11:00:00,10992.0,10970.5,2019-12-10 11:00:00,10970.5,stop,21.5,-22.25,-1.0348837209302326,-445.0
2019-12-13,1,2019-12-13 09:50:00,2019-12-13 10:25:00,2019-12-13 11:05:00,2019-12-13 11:10:00,11086.5,11066.0,2019-12-13 11:20:00,11066.0,stop,20.5,-21.25,-1.0365853658536586,-425.0
2019-12-16,1,2019-12-16 09:45:00,2019-12-16 10:10:00,2019-12-16 10:20:00,2019-12-16 10:25:00,11172.5,11156.0,2019-12-16 11:00:00,11172.75,thesis_flip,16.5,-0.5,-0.030303030303030304,-10.0
2019-12-17,-1,2019-12-17 09:55:00,2019-12-17 10:20:00,2019-12-17 10:55:00,2019-12-17 11:00:00,11164.75,11176.75,2019-12-17 11:40:00,11170.25,thesis_flip,12.0,-6.25,-0.5208333333333334,-125.0
2019-12-18,-1,2019-12-18 09:55:00,2019-12-18 10:30:00,2019-12-18 11:05:00,2019-12-18 11:10:00,11183.5,11190.25,2019-12-18 11:15:00,11190.25,stop,6.75,-7.5,-1.1111111111111112,-150.0
2019-12-19,1,2019-12-19 10:25:00,2019-12-19 10:50:00,2019-12-19 11:05:00,2019-12-19 11:10:00,11205.0,11195.75,2019-12-19 11:45:00,11212.0,thesis_flip,9.25,6.25,0.6756756756756757,125.0
2019-12-26,1,2019-12-26 09:45:00,2019-12-26 10:25:00,2019-12-26 10:45:00,2019-12-26 10:50:00,11327.25,11317.75,2019-12-26 12:15:00,11333.0,thesis_flip,9.5,5.0,0.5263157894736842,100.0
2019-12-30,-1,2019-12-30 09:45:00,2019-12-30 10:20:00,2019-12-30 11:00:00,2019-12-30 11:05:00,11276.25,11290.0,2019-12-30 11:15:00,11290.0,stop,13.75,-14.5,-1.0545454545454545,-290.0
2020-01-08,1,2020-01-08 10:05:00,2020-01-08 11:00:00,2020-01-08 11:05:00,2020-01-08 11:10:00,11441.75,11419.0,2020-01-08 12:40:00,11494.75,thesis_flip,22.75,52.25,2.2967032967032965,1045.0
2020-01-13,1,2020-01-13 09:55:00,2020-01-13 10:25:00,2020-01-13 10:45:00,2020-01-13 10:50:00,11593.25,11582.75,2020-01-13 13:35:00,11628.75,thesis_flip,10.5,34.75,3.3095238095238093,695.0
2020-01-14,-1,2020-01-14 09:55:00,2020-01-14 10:20:00,2020-01-14 10:45:00,2020-01-14 10:50:00,11623.75,11642.75,2020-01-14 11:05:00,11626.0,thesis_flip,19.0,-3.0,-0.15789473684210525,-60.0
2020-01-15,1,2020-01-15 09:50:00,2020-01-15 10:00:00,2020-01-15 10:05:00,2020-01-15 10:10:00,11651.25,11640.75,2020-01-15 10:15:00,11640.75,stop,10.5,-11.25,-1.0714285714285714,-225.0
2020-01-21,1,2020-01-21 10:00:00,2020-01-21 10:30:00,2020-01-21 11:05:00,2020-01-21 11:10:00,11742.0,11724.25,2020-01-21 12:20:00,11751.75,thesis_flip,17.75,9.0,0.5070422535211268,180.0
2020-01-22,1,2020-01-22 10:25:00,2020-01-22 11:20:00,2020-01-22 11:30:00,2020-01-22 11:35:00,11801.75,11781.5,2020-01-22 11:50:00,11794.5,thesis_flip,20.25,-8.0,-0.3950617283950617,-160.0
2020-01-24,-1,2020-01-24 10:00:00,2020-01-24 10:35:00,2020-01-24 11:15:00,2020-01-24 11:20:00,11796.75,11828.0,2020-01-24 12:35:00,11750.0,thesis_flip,31.25,46.0,1.472,920.0
2020-01-27,1,2020-01-27 09:50:00,2020-01-27 10:10:00,2020-01-27 11:00:00,2020-01-27 11:05:00,11535.5,11509.0,2020-01-27 11:20:00,11510.75,thesis_flip,26.5,-25.5,-0.9622641509433962,-510.0
2020-02-04,1,2020-02-04 09:45:00,2020-02-04 10:20:00,2020-02-04 10:25:00,2020-02-04 10:30:00,11843.0,11815.25,2020-02-04 13:15:00,11886.0,thesis_flip,27.75,42.25,1.5225225225225225,845.0
2020-02-06,1,2020-02-06 09:55:00,2020-02-06 10:40:00,2020-02-06 11:05:00,2020-02-06 11:10:00,11991.5,11953.5,2020-02-06 11:45:00,11991.75,thesis_flip,38.0,-0.5,-0.013157894736842105,-10.0
2020-02-10,1,2020-02-10 09:50:00,2020-02-10 10:40:00,2020-02-10 11:20:00,2020-02-10 11:25:00,12030.25,11995.0,2020-02-10 11:55:00,12033.5,thesis_flip,35.25,2.5,0.07092198581560284,50.0
2020-02-12,-1,2020-02-12 09:50:00,2020-02-12 10:05:00,2020-02-12 10:30:00,2020-02-12 10:35:00,12129.5,12153.75,2020-02-12 11:05:00,12147.5,thesis_flip,24.25,-18.75,-0.7731958762886598,-375.0
2020-02-13,1,2020-02-13 09:50:00,2020-02-13 10:20:00,2020-02-13 10:40:00,2020-02-13 10:45:00,12157.75,12117.25,2020-02-13 11:50:00,12178.25,thesis_flip,40.5,19.75,0.4876543209876543,395.0
2020-02-14,-1,2020-02-14 10:10:00,2020-02-14 10:25:00,2020-02-14 11:25:00,2020-02-14 11:30:00,12194.5,12205.25,2020-02-14 12:35:00,12175.5,thesis_flip,10.75,18.25,1.697674418604651,365.0
2020-02-19,1,2020-02-19 10:15:00,2020-02-19 11:10:00,2020-02-19 11:15:00,2020-02-19 11:20:00,12297.5,12273.5,2020-02-19 11:45:00,12292.75,thesis_flip,24.0,-5.5,-0.22916666666666666,-110.0
2020-02-21,-1,2020-02-21 09:45:00,2020-02-21 10:35:00,2020-02-21 11:15:00,2020-02-21 11:20:00,12062.75,12093.75,2020-02-21 12:05:00,12093.75,stop,31.0,-31.75,-1.0241935483870968,-635.0
2020-02-24,1,2020-02-24 09:50:00,2020-02-24 10:15:00,2020-02-24 10:50:00,2020-02-24 10:55:00,11714.75,11675.25,2020-02-24 11:40:00,11675.25,stop,39.5,-40.25,-1.018987341772152,-805.0
2020-03-05,1,2020-03-05 10:15:00,2020-03-05 10:50:00,2020-03-05 11:10:00,2020-03-05 11:15:00,11411.5,11333.75,2020-03-05 11:40:00,11377.25,thesis_flip,77.75,-35.0,-0.45016077170418006,-700.0
2020-03-13,-1,2020-03-13 09:50:00,2020-03-13 11:00:00,2020-03-13 11:25:00,2020-03-13 11:30:00,9956.0,10205.5,2020-03-13 12:00:00,9969.0,thesis_flip,249.5,-13.75,-0.05511022044088176,-275.0
2020-03-19,1,2020-03-19 09:55:00,2020-03-19 10:15:00,2020-03-19 11:10:00,2020-03-19 11:15:00,9771.0,9649.25,2020-03-19 12:00:00,9788.25,thesis_flip,121.75,16.5,0.13552361396303902,330.0
2020-03-26,1,2020-03-26 10:05:00,2020-03-26 10:20:00,2020-03-26 10:30:00,2020-03-26 10:35:00,10177.5,10096.25,2020-03-26 10:45:00,10096.25,stop,81.25,-82.0,-1.0092307692307692,-1640.0
2020-03-30,1,2020-03-30 10:00:00,2020-03-30 10:20:00,2020-03-30 10:35:00,2020-03-30 10:40:00,10243.5,10174.25,2020-03-30 11:00:00,10230.0,thesis_flip,69.25,-14.25,-0.20577617328519857,-285.0
2020-04-09,-1,2020-04-09 10:05:00,2020-04-09 10:25:00,2020-04-09 11:00:00,2020-04-09 11:05:00,10658.75,10710.0,2020-04-09 11:30:00,10673.0,thesis_flip,51.25,-15.0,-0.2926829268292683,-300.0
2020-04-13,-1,2020-04-13 09:45:00,2020-04-13 10:25:00,2020-04-13 11:05:00,2020-04-13 11:10:00,10614.0,10695.5,2020-04-13 11:25:00,10650.5,thesis_flip,81.5,-37.25,-0.4570552147239264,-745.0
2020-04-21,-1,2020-04-21 10:15:00,2020-04-21 10:25:00,2020-04-21 10:30:00,2020-04-21 10:35:00,10978.0,11015.0,2020-04-21 11:55:00,10857.25,thesis_flip,37.0,120.0,3.2432432432432434,2400.0
2020-04-22,-1,2020-04-22 09:45:00,2020-04-22 10:05:00,2020-04-22 10:50:00,2020-04-22 10:55:00,11042.75,11074.75,2020-04-22 11:20:00,11058.25,thesis_flip,32.0,-16.25,-0.5078125,-325.0
2020-04-23,1,2020-04-23 10:15:00,2020-04-23 10:45:00,2020-04-23 11:25:00,2020-04-23 11:30:00,11232.75,11209.25,2020-04-23 11:30:00,11209.25,stop,23.5,-24.25,-1.0319148936170213,-485.0
2020-04-29,1,2020-04-29 09:45:00,2020-04-29 10:40:00,2020-04-29 10:50:00,2020-04-29 10:55:00,11393.25,11333.0,2020-04-29 11:40:00,11385.25,thesis_flip,60.25,-8.75,-0.14522821576763487,-175.0
2020-05-05,1,2020-05-05 09:45:00,2020-05-05 10:35:00,2020-05-05 11:20:00,2020-05-05 11:25:00,11442.5,11403.75,2020-05-05 12:25:00,11450.25,thesis_flip,38.75,7.0,0.18064516129032257,140.0
2020-05-07,-1,2020-05-07 10:10:00,2020-05-07 10:40:00,2020-05-07 10:45:00,2020-05-07 10:50:00,11501.0,11543.25,2020-05-07 11:05:00,11528.0,thesis_flip,42.25,-27.75,-0.6568047337278107,-555.0
2020-05-08,1,2020-05-08 10:15:00,2020-05-08 11:25:00,2020-05-08 11:30:00,2020-05-08 11:35:00,11651.5,11623.75,2020-05-08 12:20:00,11665.5,thesis_flip,27.75,13.25,0.4774774774774775,265.0
2020-05-11,1,2020-05-11 09:50:00,2020-05-11 10:05:00,2020-05-11 10:45:00,2020-05-11 10:50:00,11717.5,11664.0,2020-05-11 12:10:00,11721.0,thesis_flip,53.5,2.75,0.0514018691588785,55.0
2020-05-12,-1,2020-05-12 09:50:00,2020-05-12 10:00:00,2020-05-12 10:45:00,2020-05-12 10:50:00,11754.25,11781.0,2020-05-12 10:55:00,11781.0,stop,26.75,-27.5,-1.02803738317757,-550.0
2020-05-13,1,2020-05-13 10:00:00,2020-05-13 10:35:00,2020-05-13 11:10:00,2020-05-13 11:15:00,11600.25,11566.75,2020-05-13 11:20:00,11566.75,stop,33.5,-34.25,-1.0223880597014925,-685.0
2020-05-14,-1,2020-05-14 09:45:00,2020-05-14 10:30:00,2020-05-14 11:20:00,2020-05-14 11:25:00,11393.0,11440.75,2020-05-14 11:55:00,11401.0,thesis_flip,47.75,-8.75,-0.18324607329842932,-175.0
2020-05-19,1,2020-05-19 09:55:00,2020-05-19 10:30:00,2020-05-19 10:50:00,2020-05-19 10:55:00,11858.25,11827.75,2020-05-19 12:20:00,11835.25,thesis_flip,30.5,-23.75,-0.7786885245901639,-475.0
2020-05-26,-1,2020-05-26 09:50:00,2020-05-26 10:45:00,2020-05-26 11:30:00,2020-05-26 11:35:00,11916.5,11992.25,2020-05-26 12:00:00,11911.0,thesis_flip,75.75,4.75,0.0627062706270627,95.0
2020-05-29,-1,2020-05-29 10:05:00,2020-05-29 10:35:00,2020-05-29 10:45:00,2020-05-29 10:50:00,11858.75,11899.25,2020-05-29 11:40:00,11893.0,thesis_flip,40.5,-35.0,-0.8641975308641975,-700.0
2020-06-01,1,2020-06-01 10:25:00,2020-06-01 11:00:00,2020-06-01 11:30:00,2020-06-01 11:35:00,12029.25,12001.75,2020-06-01 13:00:00,12047.75,thesis_flip,27.5,17.75,0.6454545454545455,355.0
2020-06-08,-1,2020-06-08 09:45:00,2020-06-08 09:55:00,2020-06-08 10:00:00,2020-06-08 10:05:00,12232.0,12261.5,2020-06-08 10:25:00,12240.0,thesis_flip,29.5,-8.75,-0.2966101694915254,-175.0
2020-06-09,1,2020-06-09 09:50:00,2020-06-09 10:25:00,2020-06-09 10:30:00,2020-06-09 10:35:00,12383.25,12341.75,2020-06-09 11:15:00,12418.0,thesis_flip,41.5,34.0,0.8192771084337349,680.0
2020-06-10,1,2020-06-10 10:00:00,2020-06-10 10:40:00,2020-06-10 11:10:00,2020-06-10 11:15:00,12522.25,12484.0,2020-06-10 11:35:00,12521.25,thesis_flip,38.25,-1.75,-0.0457516339869281,-35.0
2020-06-11,1,2020-06-11 10:10:00,2020-06-11 10:20:00,2020-06-11 10:30:00,2020-06-11 10:35:00,12437.75,12394.5,2020-06-11 10:45:00,12394.5,stop,43.25,-44.0,-1.0173410404624277,-880.0
2020-06-12,-1,2020-06-12 10:10:00,2020-06-12 10:30:00,2020-06-12 10:35:00,2020-06-12 10:40:00,12187.5,12264.0,2020-06-12 11:35:00,12120.0,thesis_flip,76.5,66.75,0.8725490196078431,1335.0
2020-06-17,-1,2020-06-17 10:00:00,2020-06-17 10:20:00,2020-06-17 11:20:00,2020-06-17 11:25:00,12561.5,12593.25,2020-06-17 11:45:00,12584.75,thesis_flip,31.75,-24.0,-0.7559055118110236,-480.0
2020-06-18,1,2020-06-18 10:05:00,2020-06-18 10:40:00,2020-06-18 10:55:00,2020-06-18 11:00:00,12578.0,12508.5,2020-06-18 11:35:00,12562.75,thesis_flip,69.5,-16.0,-0.2302158273381295,-320.0
2020-06-19,1,2020-06-19 09:45:00,2020-06-19 10:15:00,2020-06-19 11:00:00,2020-06-19 11:05:00,12674.0,12649.75,2020-06-19 11:20:00,12655.75,thesis_flip,24.25,-19.0,-0.7835051546391752,-380.0
2020-06-23,1,2020-06-23 10:15:00,2020-06-23 10:55:00,2020-06-23 11:05:00,2020-06-23 11:10:00,12816.0,12780.25,2020-06-23 11:40:00,12830.5,thesis_flip,35.75,13.75,0.38461538461538464,275.0
2020-06-25,-1,2020-06-25 09:45:00,2020-06-25 10:10:00,2020-06-25 11:05:00,2020-06-25 11:10:00,12541.75,12597.25,2020-06-25 11:50:00,12571.0,thesis_flip,55.5,-30.0,-0.5405405405405406,-600.0
2020-07-01,1,2020-07-01 10:15:00,2020-07-01 10:40:00,2020-07-01 11:05:00,2020-07-01 11:10:00,12811.5,12769.5,2020-07-01 11:30:00,12789.0,thesis_flip,42.0,-23.25,-0.5535714285714286,-465.0
2020-07-02,-1,2020-07-02 10:25:00,2020-07-02 10:35:00,2020-07-02 11:00:00,2020-07-02 11:05:00,12933.25,12989.0,2020-07-02 11:40:00,12944.0,thesis_flip,55.75,-11.5,-0.2062780269058296,-230.0
2020-07-07,1,2020-07-07 09:45:00,2020-07-07 10:25:00,2020-07-07 10:50:00,2020-07-07 10:55:00,13253.25,13182.25,2020-07-07 11:35:00,13250.5,thesis_flip,71.0,-3.5,-0.04929577464788732,-70.0
2020-07-09,-1,2020-07-09 10:15:00,2020-07-09 10:50:00,2020-07-09 10:55:00,2020-07-09 11:00:00,13177.75,13308.75,2020-07-09 11:35:00,13198.25,thesis_flip,131.0,-21.25,-0.16221374045801526,-425.0
2020-07-10,-1,2020-07-10 10:00:00,2020-07-10 10:20:00,2020-07-10 10:45:00,2020-07-10 10:50:00,13289.5,13317.5,2020-07-10 11:20:00,13308.0,thesis_flip,28.0,-19.25,-0.6875,-385.0
2020-07-14,-1,2020-07-14 09:50:00,2020-07-14 10:40:00,2020-07-14 10:55:00,2020-07-14 11:00:00,13087.0,13155.0,2020-07-14 11:20:00,13124.25,thesis_flip,68.0,-38.0,-0.5588235294117647,-760.0
2020-07-16,-1,2020-07-16 10:00:00,2020-07-16 10:20:00,2020-07-16 10:55:00,2020-07-16 11:00:00,13095.25,13152.75,2020-07-16 11:30:00,13095.0,thesis_flip,57.5,-0.5,-0.008695652173913044,-10.0
2020-07-21,-1,2020-07-21 10:25:00,2020-07-21 10:45:00,2020-07-21 11:05:00,2020-07-21 11:10:00,13464.5,13500.0,2020-07-21 12:15:00,13442.0,thesis_flip,35.5,21.75,0.6126760563380281,435.0
2020-07-24,1,2020-07-24 10:20:00,2020-07-24 11:00:00,2020-07-24 11:20:00,2020-07-24 11:25:00,13096.25,12976.5,2020-07-24 11:40:00,13074.25,thesis_flip,119.75,-22.75,-0.18997912317327767,-455.0
2020-07-28,-1,2020-07-28 09:50:00,2020-07-28 10:20:00,2020-07-28 10:30:00,2020-07-28 10:35:00,13178.25,13210.0,2020-07-28 10:55:00,13210.0,stop,31.75,-32.5,-1.0236220472440944,-650.0
2020-07-29,1,2020-07-29 10:00:00,2020-07-29 10:30:00,2020-07-29 10:35:00,2020-07-29 10:40:00,13225.0,13192.25,2020-07-29 11:05:00,13207.25,thesis_flip,32.75,-18.5,-0.5648854961832062,-370.0
2020-08-03,1,2020-08-03 10:00:00,2020-08-03 10:40:00,2020-08-03 11:00:00,2020-08-03 11:05:00,13614.25,13575.5,2020-08-03 11:35:00,13619.5,thesis_flip,38.75,4.5,0.11612903225806452,90.0
2020-08-05,1,2020-08-05 09:50:00,2020-08-05 10:15:00,2020-08-05 11:00:00,2020-08-05 11:05:00,13705.5,13672.25,2020-08-05 11:20:00,13692.0,thesis_flip,33.25,-14.25,-0.42857142857142855,-285.0
2020-08-07,1,2020-08-07 09:45:00,2020-08-07 10:15:00,2020-08-07 10:30:00,2020-08-07 10:35:00,13830.75,13790.75,2020-08-07 11:15:00,13823.75,thesis_flip,40.0,-7.75,-0.19375,-155.0
2020-08-14,-1,2020-08-14 09:45:00,2020-08-14 10:00:00,2020-08-14 10:10:00,2020-08-14 10:15:00,13722.25,13770.5,2020-08-14 10:45:00,13724.5,thesis_flip,48.25,-3.0,-0.06217616580310881,-60.0
2020-08-17,1,2020-08-17 09:50:00,2020-08-17 10:30:00,2020-08-17 11:10:00,2020-08-17 11:15:00,13845.0,13822.0,2020-08-17 11:35:00,13832.25,thesis_flip,23.0,-13.5,-0.5869565217391305,-270.0
2020-08-18,-1,2020-08-18 09:50:00,2020-08-18 10:10:00,2020-08-18 10:25:00,2020-08-18 10:30:00,13864.25,13931.75,2020-08-18 10:45:00,13900.5,thesis_flip,67.5,-37.0,-0.5481481481481482,-740.0
2020-08-19,-1,2020-08-19 09:45:00,2020-08-19 10:10:00,2020-08-19 11:10:00,2020-08-19 11:15:00,13971.75,14002.0,2020-08-19 11:30:00,14002.0,stop,30.25,-31.0,-1.024793388429752,-620.0
2020-08-21,1,2020-08-21 09:55:00,2020-08-21 10:35:00,2020-08-21 11:20:00,2020-08-21 11:25:00,14122.0,14052.25,2020-08-21 11:45:00,14089.25,thesis_flip,69.75,-33.5,-0.48028673835125446,-670.0
2020-08-25,1,2020-08-25 10:15:00,2020-08-25 10:25:00,2020-08-25 10:35:00,2020-08-25 10:40:00,14218.75,14181.75,2020-08-25 11:30:00,14248.75,thesis_flip,37.0,29.25,0.7905405405405406,585.0
2020-08-31,1,2020-08-31 10:15:00,2020-08-31 10:50:00,2020-08-31 10:55:00,2020-08-31 11:00:00,14669.5,14625.25,2020-08-31 11:20:00,14663.25,thesis_flip,44.25,-7.0,-0.15819209039548024,-140.0
2020-09-07,1,2020-09-07 10:25:00,2020-09-07 10:40:00,2020-09-07 11:00:00,2020-09-07 11:05:00,14106.75,14062.0,2020-09-07 11:30:00,14082.0,thesis_flip,44.75,-25.5,-0.5698324022346368,-510.0
2020-09-11,-1,2020-09-11 09:55:00,2020-09-11 10:10:00,2020-09-11 10:30:00,2020-09-11 10:35:00,13756.25,13804.25,2020-09-11 10:45:00,13804.25,stop,48.0,-48.75,-1.015625,-975.0
2020-09-14,1,2020-09-14 09:45:00,2020-09-14 10:20:00,2020-09-14 10:25:00,2020-09-14 10:30:00,13938.5,13864.5,2020-09-14 10:50:00,13900.5,thesis_flip,74.0,-38.75,-0.5236486486486487,-775.0
2020-09-18,-1,2020-09-18 09:45:00,2020-09-18 10:20:00,2020-09-18 10:25:00,2020-09-18 10:30:00,13641.75,13701.25,2020-09-18 11:10:00,13567.0,thesis_flip,59.5,74.0,1.2436974789915967,1480.0
2020-09-22,-1,2020-09-22 09:45:00,2020-09-22 10:25:00,2020-09-22 10:45:00,2020-09-22 10:50:00,13570.25,13648.0,2020-09-22 11:20:00,13583.5,thesis_flip,77.75,-14.0,-0.18006430868167203,-280.0
2020-09-23,-1,2020-09-23 09:50:00,2020-09-23 10:10:00,2020-09-23 10:15:00,2020-09-23 10:20:00,13632.0,13700.5,2020-09-23 10:50:00,13694.25,thesis_flip,68.5,-63.0,-0.9197080291970803,-1260.0
2020-09-24,1,2020-09-24 09:45:00,2020-09-24 10:40:00,2020-09-24 10:45:00,2020-09-24 10:50:00,13453.25,13369.5,2020-09-24 11:10:00,13432.0,thesis_flip,83.75,-22.0,-0.2626865671641791,-440.0
2020-09-28,-1,2020-09-28 09:45:00,2020-09-28 10:10:00,2020-09-28 10:35:00,2020-09-28 10:40:00,13869.75,13912.0,2020-09-28 11:10:00,13878.0,thesis_flip,42.25,-9.0,-0.21301775147928995,-180.0
2020-10-01,-1,2020-10-01 09:50:00,2020-10-01 10:15:00,2020-10-01 10:45:00,2020-10-01 10:50:00,14111.75,14138.5,2020-10-01 11:25:00,14119.25,thesis_flip,26.75,-8.25,-0.308411214953271,-165.0
2020-10-08,-1,2020-10-08 09:45:00,2020-10-08 10:05:00,2020-10-08 10:15:00,2020-10-08 10:20:00,14107.75,14146.0,2020-10-08 10:35:00,14121.75,thesis_flip,38.25,-14.75,-0.38562091503267976,-295.0
2020-10-09,1,2020-10-09 09:45:00,2020-10-09 10:05:00,2020-10-09 10:30:00,2020-10-09 10:35:00,14235.5,14208.25,2020-10-09 11:20:00,14252.5,thesis_flip,27.25,16.25,0.5963302752293578,325.0
2020-10-14,-1,2020-10-14 10:25:00,2020-10-14 10:55:00,2020-10-14 11:25:00,2020-10-14 11:30:00,14652.75,14699.75,2020-10-14 13:45:00,14538.75,thesis_flip,47.0,113.25,2.4095744680851063,2265.0
2020-10-15,1,2020-10-15 09:50:00,2020-10-15 10:20:00,2020-10-15 10:55:00,2020-10-15 11:00:00,14399.5,14342.25,2020-10-15 12:15:00,14400.5,thesis_flip,57.25,0.25,0.004366812227074236,5.0
2020-10-23,-1,2020-10-23 10:00:00,2020-10-23 10:35:00,2020-10-23 10:50:00,2020-10-23 10:55:00,14176.25,14223.5,2020-10-23 11:10:00,14219.5,thesis_flip,47.25,-44.0,-0.9312169312169312,-880.0
